81.00,2701,-40.074840,-29.516417,-3.868893,-1.015712,-1.927918,-0.532101,0.000000,11,FALSE
81.50,2701,-42.009286,-30.024273,-3.866089,-1.026330,-1.927293,-0.534362,0.000000,11,FALSE
82.00,2701,-43.942331,-30.537438,-3.851984,-1.078061,-1.894319,-0.641525,0.000000,11,FALSE
82.50,2701,-45.868323,-31.076468,-3.820121,-1.186033,-1.831169,-0.804251,0.000000,11,FALSE
83.00,2701,-47.778383,-31.669485,-3.753043,-1.383715,-1.690830,-1.068220,0.000000,11,FALSE
83.50,2701,-49.654905,-32.361342,-3.598354,-1.746954,-1.308958,-1.512160,0.000000,11,FALSE
84.00,2701,-51.454082,-33.234819,-3.214335,-2.380766,-0.206352,-1.989326,0.000000,11,FALSE
84.50,2701,-53.061250,-34.425202,-2.538155,-3.091564,1.215591,-1.588187,0.000000,11,FALSE
85.00,2701,-54.330327,-35.970984,-1.648180,-3.547574,1.779949,-0.912020,0.000000,11,FALSE
85.50,2701,-55.154417,-37.744772,-0.671271,-3.761229,1.953819,-0.427308,0.000000,11,FALSE
86.00,2701,-55.490053,-39.625386,0.321089,-3.884606,1.984720,-0.246755,0.000000,11,FALSE
86.50,2701,-55.329509,-41.567689,1.277624,-3.790472,1.998899,-0.066368,0.000000,11,FALSE
87.00,2701,-54.690697,-43.462925,2.080498,-3.416362,1.997221,0.105389,0.000000,11,FALSE
87.50,2701,-53.650447,-45.171106,2.730911,-2.922692,1.983448,0.256778,0.000000,11,FALSE
88.00,2701,-52.284992,-46.632452,3.221099,-2.371607,1.963957,0.377986,0.000000,11,FALSE
88.50,2701,-50.674443,-47.818255,3.563768,-1.816468,1.944338,0.468561,0.000000,11,FALSE
89.00,2701,-48.892558,-48.726489,3.784161,-1.296195,1.928206,0.531057,0.000000,11,FALSE
89.50,2701,-47.000478,-49.374587,3.912008,-0.834383,1.917285,0.569226,0.000000,11,FALSE
90.00,2701,-45.044474,-49.791779,3.975532,-0.441756,1.911942,0.586921,0.000000,11,FALSE
90.50,2701,-43.056708,-50.012657,3.998201,-0.119961,1.911736,0.587591,0.000000,11,FALSE
91.00,2701,-41.057608,-50.072637,3.997728,0.134800,1.915815,0.574153,0.000000,11,FALSE
91.50,2701,-39.058744,-50.005237,3.986446,0.329014,1.923170,0.549015,0.000000,11,FALSE
92.00,2701,-37.065521,-49.840730,3.972283,0.470070,1.932774,0.514184,0.000000,11,FALSE
92.50,2701,-35.079379,-49.605695,3.959859,0.565258,1.943658,0.471374,0.000000,11,FALSE
93.00,2701,-33.099450,-49.323066,3.951455,0.621294,1.954951,0.422097,0.000000,11,FALSE
93.50,2701,-31.123722,-49.012419,3.947789,0.644175,1.965901,0.367739,0.000000,11,FALSE
